rmse,mae,r2,max_absolute_error,mean_bias,mape,task,model,seed,test_sample_count,training_seconds,inference_seconds,runtime_seconds,final_cycle_drift,cold_sample_count,cold_mae,hot_sample_count,hot_mae,soc_0.0_0.2_sample_count,soc_0.0_0.2_mae,soc_0.2_0.8_sample_count,soc_0.2_0.8_mae,soc_0.8_1.0_sample_count,soc_0.8_1.0_mae,data_provenance,split_strategy,hyperparameters,scenario
0.12605112083955577,0.11460350999801779,-12.233518462776226,0.19099995192477204,-0.11460350999801779,18.55722878318116,soc,coulomb_counting,73,600,0.0,0.026424300001963275,0.026424300001963275,-0.1805825686265386,600,0.11460350999801779,0,0.0,0,0.0,600,0.11460350999801779,0,0.0,synthetic data generated inside this project,held_out_cell,{},unseen_temperature_range
0.060344073665819134,0.05912020995328914,-2.0328515541935652,0.09338353571353775,-0.05912020995328914,9.659245471223628,soc,ocv_lookup,73,600,0.0,6.070000017643906e-05,6.070000017643906e-05,-0.05849590164597218,600,0.05912020995328914,0,0.0,0,0.0,600,0.05912020995328914,0,0.0,synthetic data generated inside this project,held_out_cell,{},unseen_temperature_range
0.059966453093587085,0.05919075000229649,-1.995012421065527,0.08153674362460628,-0.05919075000229649,9.671813273304553,soc,ekf,73,600,0.0,0.02937970000130008,0.02937970000130008,-0.05884210267880019,600,0.05919075000229649,0,0.0,0,0.0,600,0.05919075000229649,0,0.0,synthetic data generated inside this project,held_out_cell,{},unseen_temperature_range
0.004909217448394217,0.0040324870103338765,0.9809747138801354,0.014715437206302528,-0.0007850477681727046,0.6562984875553756,soc,ridge,11,600,0.0007619999996677507,9.539999882690609e-05,0.0008573999984946568,-0.0014475857408159376,137,0.0024421388253214413,274,0.004966149329309127,0,0.0,600,0.0040324870103338765,0,0.0,synthetic data generated inside this project,held_out_cell,{},unseen_degradation_rate
0.024177058488123522,0.018758000258112095,0.5385617615180549,0.07131320569990074,0.003798107061220071,3.0401310982999887,soc,random_forest,11,600,1.5995704000015394,0.004645500001061009,1.6042159000026004,0.025552215519430543,137,0.021829510311755153,274,0.01773520075275475,0,0.0,600,0.018758000258112095,0,0.0,synthetic data generated inside this project,held_out_cell,"{""max_depth"": 10, ""min_samples_leaf"": 2, ""n_estimators"": 60}",unseen_degradation_rate
0.019478273254197938,0.015091626056119531,0.7004925932968318,0.060544041522603065,0.004937697327924302,2.460731434187476,soc,hist_gradient_boosting,11,600,1.8841904000000795,0.020968400000128895,1.9051588000002084,0.01803428600012358,137,0.017666146793783317,274,0.013941443367580474,0,0.0,600,0.015091626056119531,0,0.0,synthetic data generated inside this project,held_out_cell,{},unseen_degradation_rate
0.05623306179751617,0.03938748155467892,-1.496261738432644,0.46551742883616776,0.0027504945923102933,6.429060020224847,soc,mlp,11,600,0.1736931999985245,0.00042329999996582046,0.17411649999849033,0.0034597167828532838,137,0.04602979800502393,274,0.03979080687034433,0,0.0,600,0.03938748155467892,0,0.0,synthetic data generated inside this project,held_out_cell,"{""alpha"": 0.0005, ""hidden_layer_sizes"": [32], ""max_iter"": 250}",unseen_degradation_rate
0.013837655504619056,0.010214667878198486,0.8488418084436455,0.1289322352687951,0.00011635684469114801,1.681314889473138,soc,narx,11,600,0.3992880999976478,0.9683440000007977,1.3676320999984455,-0.008515835869614574,137,0.013444385598543268,274,0.009033022883742204,0,0.0,600,0.010214667878198486,0,0.0,synthetic data generated inside this project,held_out_cell,"{""feedback_delays"": 3, ""hidden_layers"": [24, 12], ""input_delays"": 4, ""max_iter"": 180}",unseen_degradation_rate
0.028467558423206155,0.02214934673403907,0.2048606105171913,0.08810220286421344,-0.00659179473356694,3.625707160383528,soc,temporal_cnn,11,480,0.8695694999987609,0.000894600001629442,0.8704641000003903,-0.01741270730336142,110,0.023006289045791634,226,0.017385209386587788,0,0.0,480,0.02214934673403907,0,0.0,synthetic data generated inside this project,held_out_cell,"{""channels"": 12}",unseen_degradation_rate
0.01840815988421397,0.014746047517681863,0.6675214879582438,0.05561282237611931,0.0032391177173824114,2.4159547090473654,soc,gru,11,480,2.1245621999987634,0.005406399999628775,2.129968599998392,-0.008620306943253997,110,0.014320968539268217,226,0.013090424821516209,0,0.0,480,0.014746047517681863,0,0.0,synthetic data generated inside this project,held_out_cell,"{""hidden_size"": 12}",unseen_degradation_rate
0.12382476879765023,0.11222771550954391,-11.103799196380594,0.1943206152530791,-0.11222771550954391,18.238169417271173,soc,coulomb_counting,11,600,0.0,0.032726800000091316,0.032726800000091316,-0.17360172877503538,137,0.09271532090879257,274,0.1227148233872833,0,0.0,600,0.11222771550954391,0,0.0,synthetic data generated inside this project,held_out_cell,{},unseen_degradation_rate
0.022943071346547567,0.018722074890729867,0.5844629331699644,0.05845490050188629,-0.017425845572921757,3.100617635818928,soc,ocv_lookup,11,600,0.0,8.349999916390516e-05,8.349999916390516e-05,-0.01167827922198117,137,0.03331208845759127,274,0.00935544383835198,0,0.0,600,0.018722074890729867,0,0.0,synthetic data generated inside this project,held_out_cell,{},unseen_degradation_rate
0.02175688822207011,0.017771302558352964,0.6263196856609443,0.04626314259429898,-0.01751081403406401,2.9516598324522327,soc,ekf,11,600,0.0,0.0365349999992759,0.0365349999992759,-0.01120105538339422,137,0.03375138652885049,274,0.007503753103507217,0,0.0,600,0.017771302558352964,0,0.0,synthetic data generated inside this project,held_out_cell,{},unseen_degradation_rate
0.004909217448394217,0.0040324870103338765,0.9809747138801354,0.014715437206302528,-0.0007850477681727046,0.6562984875553756,soc,ridge,42,600,0.0010031000019807834,0.00010449999899719842,0.0011076000009779818,-0.0014475857408159376,137,0.0024421388253214413,274,0.004966149329309127,0,0.0,600,0.0040324870103338765,0,0.0,synthetic data generated inside this project,held_out_cell,{},unseen_degradation_rate
0.023520152703840433,0.01827641271696552,0.5632962385044693,0.07732727666062622,0.003215792910567368,2.96612492994903,soc,random_forest,42,600,1.7389440000006289,0.005519800000911346,1.7444638000015402,0.01887784525873859,137,0.022332978257591923,274,0.016926254695181393,0,0.0,600,0.01827641271696552,0,0.0,synthetic data generated inside this project,held_out_cell,"{""max_depth"": 10, ""min_samples_leaf"": 2, ""n_estimators"": 60}",unseen_degradation_rate
0.019478273254197938,0.015091626056119531,0.7004925932968318,0.060544041522603065,0.004937697327924302,2.460731434187476,soc,hist_gradient_boosting,42,600,3.4682145999977365,0.02325140000175452,3.491465999999491,0.01803428600012358,137,0.017666146793783317,274,0.013941443367580474,0,0.0,600,0.015091626056119531,0,0.0,synthetic data generated inside this project,held_out_cell,{},unseen_degradation_rate
0.056919642495762084,0.04313584465933058,-1.5575903575827081,0.2595883956640227,-0.005077629365485032,7.090794427126829,soc,mlp,42,600,0.31179359999805456,0.00024699999994481914,0.3120405999979994,0.09437196979068618,137,0.04933084167340672,274,0.040907863627521864,0,0.0,600,0.04313584465933058,0,0.0,synthetic data generated inside this project,held_out_cell,"{""alpha"": 0.0005, ""hidden_layer_sizes"": [32], ""max_iter"": 250}",unseen_degradation_rate
0.01285569775120077,0.010035238763901102,0.8695338144629863,0.07014334439951764,-0.0011778090894781041,1.6414099879537563,soc,narx,42,600,0.7036876999991364,0.9969883999983722,1.7006760999975086,-0.009818285655203707,137,0.00881714495520066,274,0.00897099760498552,0,0.0,600,0.010035238763901102,0,0.0,synthetic data generated inside this project,held_out_cell,"{""feedback_delays"": 3, ""hidden_layers"": [24, 12], ""input_delays"": 4, ""max_iter"": 180}",unseen_degradation_rate
0.038202888052983074,0.029970272502585556,-0.43197428289092255,0.12612501716408453,0.003936572030819555,4.922266750285493,soc,temporal_cnn,42,480,0.786610399998608,0.0009930000014719553,0.78760340000008,-0.021374091599778655,110,0.0329053887356505,226,0.028975218147410834,0,0.0,480,0.029970272502585556,0,0.0,synthetic data generated inside this project,held_out_cell,"{""channels"": 12}",unseen_degradation_rate
0.018287133929569006,0.014447477505840555,0.671878930942001,0.06143760398858322,-0.00044131958918064776,2.358880643401725,soc,gru,42,480,2.361398699998972,0.008505199999490287,2.3699038999984623,-0.033572480176286223,110,0.015666815844511343,226,0.014684776498552463,0,0.0,480,0.014447477505840555,0,0.0,synthetic data generated inside this project,held_out_cell,"{""hidden_size"": 12}",unseen_degradation_rate
0.12382476879765023,0.11222771550954391,-11.103799196380594,0.1943206152530791,-0.11222771550954391,18.238169417271173,soc,coulomb_counting,42,600,0.0,0.030653800000436604,0.030653800000436604,-0.17360172877503538,137,0.09271532090879257,274,0.1227148233872833,0,0.0,600,0.11222771550954391,0,0.0,synthetic data generated inside this project,held_out_cell,{},unseen_degradation_rate
0.022943071346547567,0.018722074890729867,0.5844629331699644,0.05845490050188629,-0.017425845572921757,3.100617635818928,soc,ocv_lookup,42,600,0.0,8.349999916390516e-05,8.349999916390516e-05,-0.01167827922198117,137,0.03331208845759127,274,0.00935544383835198,0,0.0,600,0.018722074890729867,0,0.0,synthetic data generated inside this project,held_out_cell,{},unseen_degradation_rate
0.02175688822207011,0.017771302558352964,0.6263196856609443,0.04626314259429898,-0.01751081403406401,2.9516598324522327,soc,ekf,42,600,0.0,0.03516860000308952,0.03516860000308952,-0.01120105538339422,137,0.03375138652885049,274,0.007503753103507217,0,0.0,600,0.017771302558352964,0,0.0,synthetic data generated inside this project,held_out_cell,{},unseen_degradation_rate
