rmse,mae,r2,max_absolute_error,mean_bias,mape,task,model,seed,training_seconds,inference_seconds,runtime_seconds,final_cycle_drift,cold_sample_count,cold_mae,hot_sample_count,hot_mae,soc_0.0_0.2_sample_count,soc_0.0_0.2_mae,soc_0.2_0.8_sample_count,soc_0.2_0.8_mae,soc_0.8_1.0_sample_count,soc_0.8_1.0_mae,data_provenance,split_strategy,scenario
0.025463078083424462,0.019725247695372865,-0.7461454507470344,0.06948878573068473,-0.016859890011769126,3.0762926447224266,soc,ocv_lookup,42,0.0,8.910000178730115e-05,8.910000178730115e-05,-0.06776776892151892,46,0.04325328500181339,105,0.00938978053965057,0,0.0,216,0.019725247695372865,0,0.0,synthetic data generated inside this project,held_out_cell,held_out_cell
0.02386025074722352,0.018040641660480753,-0.5332346303865569,0.05403491847433417,-0.016760583318908947,2.8170554634737566,soc,ekf,42,0.0,0.012159899997641332,0.012159899997641332,-0.05321582768557698,46,0.04279608405666883,105,0.006863966642228713,0,0.0,216,0.018040641660480753,0,0.0,synthetic data generated inside this project,held_out_cell,held_out_cell
0.011454969898932176,0.009738438298494924,0.6090812416553693,0.032557585998034044,-0.0013162766040902484,1.518541786408666,soc,ridge,42,0.0006733000009262469,7.810000170138665e-05,0.0007514000026276335,-0.021200600944302872,46,0.014074965166145797,105,0.007540812087115469,0,0.0,216,0.009738438298494924,0,0.0,synthetic data generated inside this project,held_out_cell,held_out_load_profile
0.11225568557745394,0.09578848955916686,-36.54181793889902,0.1956299240981908,0.02537194467900262,14.892697128715932,soc,random_forest,42,0.13126229999761563,0.0022231000002648216,0.13348539999788045,-0.043213353541305066,46,0.07932685809690866,105,0.11403839005300848,0,0.0,216,0.09578848955916686,0,0.0,synthetic data generated inside this project,held_out_cell,held_out_load_profile
0.09582706071532787,0.07862004668576225,-26.357407578507708,0.18726374353579878,0.023640260468036252,12.201291263393227,soc,hist_gradient_boosting,42,0.29030300000158604,0.0026471000019228086,0.29295010000350885,-0.04582964478905205,46,0.06716888610490557,105,0.09839271948061058,0,0.0,216,0.07862004668576225,0,0.0,synthetic data generated inside this project,held_out_cell,held_out_load_profile
0.1050247517991359,0.08449369568856596,-31.8610876498215,0.38789149297717096,-0.011925057787049302,13.226828819550768,soc,mlp,42,0.1099964999993972,0.0001832999987527728,0.11017979999814997,0.07851666646784439,46,0.08743315552474934,105,0.080815308066662,0,0.0,216,0.08449369568856596,0,0.0,synthetic data generated inside this project,held_out_cell,held_out_load_profile
0.014917043915407801,0.011970998977031742,0.33707538871022213,0.03953482566086186,-0.0023431507091474643,1.8711218334130426,soc,narx,42,0.05830620000051567,0.11096220000035828,0.16926840000087395,-0.02349780075606278,46,0.014518101252249078,105,0.010912460297313612,0,0.0,216,0.011970998977031742,0,0.0,synthetic data generated inside this project,held_out_cell,held_out_load_profile
0.14313007246884316,0.1398182639813941,-60.03239159523774,0.1718888996030421,-0.1398182639813941,21.883967104515136,soc,coulomb_counting,42,0.0,0.010206599999946775,0.010206599999946775,-0.17047849573948942,46,0.15796659400743018,105,0.13837309998441605,0,0.0,216,0.1398182639813941,0,0.0,synthetic data generated inside this project,held_out_cell,held_out_load_profile
0.02506360736505104,0.01919081094128037,-0.871482468012845,0.06935944377470127,-0.016530319314557767,3.00811758987599,soc,ocv_lookup,42,0.0,5.729999975301325e-05,5.729999975301325e-05,-0.06767219586607265,46,0.042318023596927226,105,0.009455547414618912,0,0.0,216,0.01919081094128037,0,0.0,synthetic data generated inside this project,held_out_cell,held_out_load_profile
0.023595419471390114,0.01766778862062649,-0.6586471661717728,0.0538951584738504,-0.01651289107932276,2.766774992089459,soc,ekf,42,0.0,0.012073899997631088,0.012073899997631088,-0.05311255769071854,46,0.04189741818683072,105,0.007314809605088051,0,0.0,216,0.01766778862062649,0,0.0,synthetic data generated inside this project,held_out_cell,held_out_load_profile
